CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,CustomerID
77899523,50,M,2,High School,Unknown,$60K - $80K,41,6,2,2,3243.99378760173,1762,1481.9986474773693,0.6481643584809391,1274,32,1.0026738281829373,0.5505476206459035,77901182
77893183,53,M,3,College,Married,$120K +,43,4,2,5,14938.034358208222,1155,13783.003504406364,0.9886170165307073,2248,51,0.641937228585489,0.07876788436988938,77901183
77901972,38,M,1,Graduate,Single,$80K - $120K,19,6,3,2,25662.00946015156,1515,24146.98874759289,0.5534898604480927,1484,36,0.6125088189829094,0.034252626012886325,77901184
77911641,56,F,2,Unknown,Married,Unknown,45,4,3,0,5405.999641526899,1782,3623.97658317267,0.9621942446205899,1407,29,0.8156810365007452,0.333432512969811,77901185
77909583,44,F,4,High School,Single,Unknown,37,3,3,3,7631.996384948356,0,7631.994964530183,0.5685775463913514,4498,86,0.6256656826722408,0.001678204615810849,77901186
77910779,37,F,2,Uneducated,Married,Unknown,22,4,3,3,7927.004502787093,996,6931.00359792259,0.5108762091177415,4094,85,0.7708118258244172,0.12640651347519938,77901187
77911264,40,F,2,Graduate,Single,Unknown,30,5,2,3,1438.288847755854,0,1438.3012664199443,0.5454333953569183,2258,59,0.7951616436310233,-0.005037141735950879,77901188
77911804,65,M,0,Uneducated,Married,Unknown,56,3,3,2,10144.007387904245,1295,8848.988487182738,0.740890912268805,1234,24,1.1854944975406507,0.12333155472647221,77901189
77892136,53,M,2,Uneducated,Divorced,$120K +,42,4,2,2,22664.017197754678,0,22663.998032958563,0.734025054276369,4586,89,0.7395215066684346,-0.017306046428719343,77901190
77896203,46,F,3,Unknown,Married,$40K - $60K,39,6,3,2,1456.998166490714,563,894.0122232121045,0.7197994151899745,3967,69,0.5730912063700225,0.37785832979427414,77901191
77901790,57,M,1,Doctorate,Married,$80K - $120K,52,3,2,3,10377.992782412137,1540,8838.023687901228,0.5531992040846228,1306,32,0.2853718501366333,0.13579009712478748,77901192
77895269,41,M,4,High School,Unknown,$40K - $60K,29,5,4,2,3599.9961750365774,746,2854.001476166902,0.8282622268234419,4184,61,0.6871709133296916,0.21002302523931182,77901193
77908294,40,F,4,Post-Graduate,Married,Unknown,29,5,3,1,8822.99556250273,0,8822.991791671386,0.8056258655538615,4453,84,0.7848424569320362,0.01696639288672251,77901194
77893432,45,M,2,Graduate,Married,$120K +,41,4,3,1,16452.979296745547,1660,14793.001067999829,0.6392959303397152,14762,108,0.7450254335782159,0.09710356923210527,77901195
77893486,58,M,1,Graduate,Single,$120K +,36,2,3,4,28618.004575595267,0,28618.014171643044,0.6833319177514318,1712,41,0.41375132461896896,-0.0023418173232707647,77901196
77896041,51,F,2,College,Married,$40K - $60K,46,3,1,3,4881.994018139598,695,4187.003425552155,0.511256949620787,1544,44,0.5206910435419982,0.1338653853353717,77901197
77908799,29,M,0,College,Divorced,Unknown,15,6,3,2,3106.998716438547,1720,1386.9972040667294,0.6468265524488631,2460,71,0.6888869796262076,0.5586108411034691,77901198
77904765,54,F,2,High School,Divorced,Less than $40K,36,6,3,1,3591.0171940017326,2517,1073.9973345274768,0.6589470471207457,2313,43,0.5313680783649276,0.7091896149467516,77901199
77899504,41,M,4,Unknown,Married,$60K - $80K,26,1,1,2,34515.99578932929,1559,32957.02103709498,0.7313854807992997,8888,104,0.7569282040112593,0.034317713520309455,77901200
77904067,49,M,4,High School,Single,$80K - $120K,38,4,3,0,31302.000081918974,1953,29348.995019318252,0.880191713158942,1564,35,2.1876716646005643,0.03629516884489357,77901201
77897132,59,F,1,Uneducated,Married,$40K - $60K,36,2,2,3,3720.0074771158497,1569,2150.9879430145293,0.8737200437109912,16208,129,0.8041386026833061,0.434021790120586,77901202
77906950,43,F,2,Post-Graduate,Married,Less than $40K,31,6,1,1,2836.990558946329,1807,1030.014888546148,0.6088462782682719,4279,83,0.6253934565470671,0.6335116965324418,77901203
77906763,40,F,4,High School,Single,Less than $40K,36,5,5,3,2932.000925886315,1664,1268.0022111531773,0.6076159836809596,4795,82,0.7051764211008088,0.5593081462269187,77901204
77903589,50,M,1,High School,Married,$80K - $120K,39,3,3,2,5384.006611445752,1396,3987.989837218633,0.7540305141418256,4338,75,0.8309460292882506,0.24678122854869317,77901205
77909677,44,F,2,High School,Single,Unknown,37,6,2,1,4559.002208801408,1680,2879.0019698859437,0.6102897685038023,4934,76,0.9534571572414244,0.3669393567865861,77901206
77894670,49,M,4,Uneducated,Married,$40K - $60K,33,5,1,3,3653.001315814159,881,2772.0046720464916,0.8409565189909429,3297,66,0.6773509763016017,0.23873439593018522,77901207
77909995,43,F,3,Unknown,Divorced,Unknown,37,3,6,3,9050.997787440952,1557,7493.996788468597,0.6263247369377577,4169,72,0.5062309712340873,0.18806686854057764,77901208
77891890,40,M,3,Unknown,Married,$120K +,30,6,3,2,34516.00136801896,964,33552.00268944874,0.5044169529262102,2922,71,0.7808408872851077,0.030689519790510662,77901209
77904472,45,M,4,Graduate,Married,$80K - $120K,35,2,3,3,23542.017178881197,1307,22234.98429170747,0.47790646264073955,2152,46,0.4236638830211938,0.05776875048339107,77901210
77906071,46,F,2,Unknown,Single,Less than $40K,41,2,3,3,2664.9984590284307,2157,508.00456401147585,0.6465355509987178,4249,76,1.2403440665060916,0.7967825089893116,77901211
77895282,32,M,1,Unknown,Married,$40K - $60K,36,3,2,4,8998.00900766601,1471,7526.976258565489,0.8455473104033234,1931,48,0.3751667362909694,0.15621028649797902,77901212
77896654,49,M,3,High School,Unknown,$40K - $60K,38,4,1,3,3050.9945661671627,1783,1268.0037017544596,0.7263902612542472,4887,69,0.7163436321837371,0.5841908476375338,77901213
77893164,50,M,2,Unknown,Married,$120K +,35,4,5,3,34516.00510616602,668,33847.99657670808,0.8851931267816648,3931,77,0.793298486626073,0.008100724572246332,77901214
77900420,57,M,2,Graduate,Unknown,$60K - $80K,45,4,1,2,2479.984553173572,1584,895.9988077963701,0.8760326503990162,3438,66,0.7766424266052153,0.644661478863118,77901215
77911013,37,M,2,Uneducated,Single,Unknown,24,2,2,3,1648.9852117682608,0,1648.9941966208023,0.8643081678965836,2574,51,0.697525170685016,-0.013016531783133839,77901216
77904862,50,F,3,High School,Married,Less than $40K,31,3,1,4,6291.993794108075,0,6291.995969044052,0.5109303581347074,3687,74,0.6387089070423948,-0.0034751284866744343,77901217
77896252,38,M,3,High School,Married,$40K - $60K,32,6,6,2,8603.00011469436,1046,7557.015927961264,0.8295081252083162,1758,40,0.7412189791069488,0.1416625972729227,77901218
77908078,41,F,4,Graduate,Married,Less than $40K,36,6,2,2,1655.0014355743767,0,1655.014126692892,0.48520656844978155,2156,37,0.18930555137693342,-0.012755772574129194,77901219
77905426,57,F,2,Graduate,Single,Less than $40K,36,1,2,3,6482.012970322216,1686,4795.992684753631,0.7513814807151099,7544,101,0.6211043717107325,0.25206600160583525,77901220
77911316,40,F,3,College,Divorced,Unknown,36,5,2,4,6771.991942579895,0,6772.018220959801,0.49099433766729783,3658,66,0.6536950322473403,-0.01593889083878416,77901221
77894104,45,F,2,Graduate,Married,$40K - $60K,26,6,2,4,4307.0000345296385,0,4306.987752161466,0.754791030872057,8697,62,0.5940014433868744,-0.0048515467090583094,77901222
77896456,42,F,2,Uneducated,Married,$40K - $60K,29,1,2,2,1621.989964454218,0,1622.0096257396494,0.7307644044318755,4633,67,0.6365180933162151,0.010721687766384354,77901223
77898978,48,M,3,Post-Graduate,Single,$60K - $80K,34,4,3,2,12391.014548510977,784,11606.98162668898,0.8759580647843943,4376,86,0.7219132426031661,0.06083563072906025,77901224
77898833,46,M,3,Graduate,Married,$60K - $80K,36,2,3,4,4266.987091603985,0,4267.016462934586,0.8574565579249693,1067,23,0.754435387371482,0.002222681324474374,77901225
77892785,44,M,1,Uneducated,Divorced,$120K +,39,3,2,3,11361.997548541633,0,11362.0017673015,0.6558961408099064,3197,61,0.5801967435738306,0.003112700303048485,77901226
77903447,42,M,3,College,Single,$80K - $120K,26,3,2,2,34515.98293684834,904,33611.98276307516,0.7170166665719727,3910,68,0.6429127672422722,0.013937637177699028,77901227
77904075,43,M,2,High School,Unknown,$80K - $120K,30,4,2,1,18008.004154804923,2517,15490.977221478004,0.7716557334128669,2659,55,0.8274929089787492,0.157510711601347,77901228
77891112,50,M,2,Uneducated,Married,$120K +,36,4,3,4,23911.010503457077,2100,21811.013643897295,0.9984707317150573,4770,89,0.70738458292004,0.08836835758637378,77901229
77897763,40,M,3,Unknown,Single,$60K - $80K,34,2,2,1,9593.990525495745,2517,7076.993952527196,0.9621828849569127,14213,100,0.775869863212028,0.26112034250200195,77901230
77899483,35,M,2,Graduate,Married,$60K - $80K,36,3,3,2,1438.3022074327312,0,1438.2999486903332,1.6110840335864436,2492,55,0.9113985574193744,0.008927975734555792,77901231
77897003,35,F,1,Graduate,Married,$40K - $60K,29,4,2,2,2522.996049873213,1877,646.0096876403645,1.6308063450072765,2005,50,1.184013689967087,0.738177200512824,77901232
77905814,39,F,3,Graduate,Married,Less than $40K,32,5,6,3,3221.0120889651485,0,3221.006896885027,0.6835887738344189,1765,40,0.6081845975622991,-0.0172316173537998,77901233
77893936,51,M,0,College,Married,$120K +,35,5,1,2,34516.00508963342,2332,32184.009094762205,0.8073486749614732,4587,82,0.7654769049729196,0.06263834593200761,77901234
77896287,67,M,1,Uneducated,Married,$40K - $60K,49,4,3,2,3106.0007001252366,1675,1430.9913472610165,0.7891956379309883,1512,38,0.4082872204883825,0.5604399296520742,77901235
77909195,44,F,4,High School,Single,Unknown,37,3,3,3,7631.996384948356,0,7631.994964530183,0.5685775463913514,4498,86,0.6256656826722408,0.001678204615810849,77901236
77899663,50,M,3,College,Unknown,$60K - $80K,42,1,2,3,12889.006525394623,1822,11067.0071846927,0.8762981560062897,8272,79,0.8458299940678219,0.13804761425940784,77901237
77895412,33,F,4,Post-Graduate,Married,$40K - $60K,36,4,2,3,2371.9952252763255,1887,484.9914430336912,0.8053206602213421,1852,55,0.6123756571389101,0.7989089613135304,77901238
77898298,42,M,2,High School,Single,$60K - $80K,34,4,4,3,3336.006755765972,1753,1583.0068494267682,0.6913405311689786,1168,27,1.2528286710554097,0.5306018845210501,77901239
77892405,59,M,1,College,Married,$120K +,50,1,5,4,15796.000063088464,812,14983.99263703401,0.7173800042448173,1339,23,0.13708796933958697,0.059707484179421455,77901240
77892217,42,M,3,Uneducated,Married,$120K +,23,3,4,3,34515.98995634607,2070,32445.99419962735,0.8864200627752852,13781,102,0.552333075564163,0.06686527136447665,77901241
77898421,63,M,1,High School,Single,$60K - $80K,54,2,3,3,23354.992179490448,1061,22294.02005104675,0.8561585119854299,8634,95,0.8985189537270034,0.044097893278013764,77901242
77893853,45,M,4,College,Single,$120K +,40,3,3,3,2900.024896872339,1782,1117.9902444899997,1.3396017928948052,4686,64,0.567214044217722,0.6165790191165821,77901243
77893341,50,M,2,Uneducated,Married,$120K +,40,3,1,1,34515.99895553403,1871,32644.99130690845,0.3484940385920779,4054,75,0.3591741657423154,0.054973152364549416,77901244
77891191,53,M,1,Graduate,Married,$120K +,41,6,3,2,1611.9865693930706,744,867.9869163892146,0.6228023477231498,1564,33,0.5175017439526319,0.4480931122656619,77901245
77890736,53,M,0,Graduate,Married,$120K +,33,4,3,3,21006.016043729094,1905,19100.991639533855,0.7295983989395638,1856,57,0.785718969794433,0.1096104064242272,77901246
77893917,51,M,2,Doctorate,Single,$120K +,36,4,2,5,25873.012673131787,582,25291.001489064864,0.7550067170218339,3920,84,0.6527207687368163,0.03084505902556445,77901247
77896436,33,F,3,Graduate,Single,$40K - $60K,36,6,1,2,8232.019136016641,2259,5973.003697158449,1.16048585804484,2849,67,1.2908341558809597,0.28791604511610436,77901248
77899298,44,M,3,Graduate,Single,$60K - $80K,37,5,2,3,1682.007822741861,930,751.9825462385521,0.9010133212478773,3309,67,1.0181039167543426,0.5355871793082805,77901249
77908405,50,F,2,High School,Married,Unknown,41,3,1,1,8158.993348070229,2277,5882.010482298614,0.753207300652578,4402,64,0.6758867338987394,0.2733098996326591,77901250
77902944,45,M,4,Graduate,Single,$80K - $120K,36,6,3,1,8062.987054526738,1485,6577.997401596315,0.8741151317436237,4275,77,0.8419883842213332,0.17972038441434396,77901251
77891113,51,M,3,Graduate,Married,$120K +,42,2,1,3,7932.016438952975,2140,5792.0134868980185,0.5584524665367153,4024,92,0.6277112558391233,0.2781708557111114,77901252
77891746,55,M,4,Graduate,Married,$120K +,36,4,2,2,24335.999274357004,856,23479.999431993543,0.45107651808679833,1425,33,0.6428106450363379,0.04126588887110437,77901253
77897507,26,F,0,High School,Single,$40K - $60K,36,6,3,4,4152.009638846845,0,4152.018077486127,0.7809825606179331,2351,42,0.3220752939058826,0.019525677318791488,77901254
77897224,49,M,2,High School,Divorced,$40K - $60K,36,2,1,1,3308.011183686308,2150,1157.99871714591,0.8790045809961862,15019,101,0.6664581916752663,0.6627493668774267,77901255
77897562,37,F,1,Graduate,Married,$40K - $60K,30,5,3,4,6469.005644884841,2351,4118.003361401887,1.01683738035757,1717,50,0.6681877793556108,0.35976078649871135,77901256
77910288,47,F,1,High School,Married,Unknown,41,3,2,3,2950.00216761274,1642,1307.9987178546871,0.8143798181069204,4740,83,0.7013206977231726,0.5532440496747197,77901257
77898708,37,M,2,Unknown,Single,$60K - $80K,32,4,1,1,2865.0028483017295,1176,1689.0026651417497,0.6599575809179291,3462,61,0.9125422185170732,0.40319929994500703,77901258
77896797,44,F,2,Graduate,Divorced,$40K - $60K,36,1,1,2,3106.9970192628,1995,1112.0037140800305,0.6657465205037233,7535,87,0.6822278524694807,0.6363781559064867,77901259
77899011,31,M,0,Graduate,Divorced,$60K - $80K,25,6,1,2,8672.984591912604,0,8673.015572884779,0.8627397289042028,2457,58,0.9370169842294744,0.0007537855791320712,77901260
77899842,38,M,2,High School,Single,$60K - $80K,30,4,3,4,26556.002097544744,1583,24972.981170969557,0.6964220729616402,3168,73,0.7480679093949478,0.06272586916019962,77901261
77899790,49,M,2,Unknown,Married,$60K - $80K,36,2,1,2,6223.978132503863,1329,4895.003953899754,0.7352663879773604,14238,93,0.7581695443558957,0.21712448984187363,77901262
77908236,34,F,2,High School,Married,Less than $40K,13,6,2,2,1798.0036094549496,833,964.9924264161941,0.86414250177675,4551,84,0.7931719712098366,0.473525648263215,77901263
77908618,46,F,3,High School,Single,Unknown,34,4,3,3,29542.99449501252,1164,28378.988781839493,0.7094785368441298,1015,27,0.37224117064728607,0.038901402177741566,77901264
77910690,32,M,1,High School,Married,Unknown,22,3,1,4,16911.99865023692,1590,15321.996615842472,1.2832007297562247,2413,41,0.7051544209277489,0.08509046635402459,77901265
77895553,46,F,1,Graduate,Married,$40K - $60K,26,6,3,0,2933.001959020644,1569,1363.9841156853417,0.6608749977972015,4956,92,0.6896514046032189,0.5366856069549609,77901266
77896598,42,M,4,Graduate,Married,$40K - $60K,27,5,1,2,1502.9950305707857,929,573.9983043614022,0.89527969921962,4680,67,0.9699565436297584,0.618185989987453,77901267
77910630,57,F,3,Uneducated,Divorced,Unknown,36,3,4,1,2312.001985745258,1789,523.0112712711395,0.8474828743091585,5104,82,0.7691465878806053,0.7681207689921061,77901268
77897892,47,M,3,Unknown,Married,$60K - $80K,36,5,3,2,1591.0212285543475,894,696.9823162971967,0.772559410175319,3698,79,1.0368106619120259,0.5693632905168879,77901269
77908343,33,F,2,High School,Single,Unknown,25,5,1,4,11921.998414981746,792,11130.0068973088,0.6900662490838687,2154,61,0.5497303515888304,0.07792844716931706,77901270
77894149,43,M,3,Uneducated,Unknown,$40K - $60K,38,5,4,2,9449.006499901123,1914,7535.009591440979,0.862393526042794,4658,93,0.7039657831158653,0.20769188942601013,77901271
77904000,51,M,4,Uneducated,Single,$80K - $120K,38,4,1,4,34515.98856357531,1515,33000.989951688105,0.6122040934530376,1293,32,0.5892471356384925,0.02114690080864865,77901272
77906654,49,F,5,Uneducated,Single,Less than $40K,39,3,2,2,1992.993343073285,0,1992.9775582124785,0.553026065560793,4075,76,0.7031757901325646,0.00018345285359939887,77901273
77905007,44,F,3,Unknown,Single,Less than $40K,36,3,1,1,5644.00180869922,2517,3127.006180916164,0.85691178892931,2440,44,0.763424251082311,0.44948991268143534,77901274
77906512,46,F,4,Uneducated,Married,Less than $40K,36,3,1,4,10961.007420169486,1391,9570.007295491776,0.6705155534593258,3914,77,0.7636159628650597,0.14032520040438962,77901275
77905237,45,F,4,Doctorate,Married,Less than $40K,27,3,2,2,1438.3132935183448,0,1438.3105495287036,0.6815950339416039,2429,38,0.659321555299643,0.007808727962621368,77901276
77903670,41,M,4,College,Married,$80K - $120K,34,4,3,3,34516.00753303172,1347,33169.01818339821,0.8168334800147997,1005,22,1.0204215682058941,0.030338019883700607,77901277
77894409,39,M,3,College,Divorced,$40K - $60K,34,3,3,2,2503.0032754469603,2185,318.01101278213633,0.4822824514646805,4157,58,0.7693505036575563,0.8815720971352592,77901278
77891059,53,M,4,High School,Divorced,$120K +,36,3,3,2,34516.01263082983,1337,33179.016636940374,0.7055829110009394,7919,85,0.6172249870388773,0.05485853997156841,77901279
77891325,38,M,1,High School,Single,$120K +,27,6,2,2,22486.98727688184,889,21598.00448977118,0.5345614749374433,4960,73,0.45716829023560535,0.03092257184069215,77901280
77908239,59,F,0,Unknown,Married,Less than $40K,53,4,3,2,5511.990512055838,1124,4388.002560962726,1.388429947773381,1975,49,1.5728851946988798,0.1956315773422868,77901281
77899954,44,M,1,Uneducated,Married,$60K - $80K,36,5,2,3,14449.995589338432,2440,12010.001331804604,1.2759665863518088,1235,30,0.6618463390323887,0.17146330111846989,77901282
77904470,51,M,3,College,Married,$80K - $120K,34,5,2,4,1864.0251369022387,1427,437.0238997645902,0.7220099971817531,3833,73,0.5924086427491697,0.7544004364831707,77901283
77910697,45,F,3,Unknown,Married,Unknown,28,5,1,2,2535.0058975417896,2440,94.99036011892598,1.7031814339361246,1312,20,1.2249138455932767,0.9537317094964426,77901284
77899135,56,M,3,Unknown,Married,$60K - $80K,45,5,3,2,12248.009345773984,0,12247.993600202446,0.8967094744331547,767,25,0.5372701583651948,0.003126242700282591,77901285
77892823,50,M,3,Uneducated,Single,$120K +,38,6,3,3,22303.99541787636,1333,20970.9894626359,0.4688310466062481,5002,60,0.5059682089117538,0.06225138695325168,77901286
77904926,44,F,4,Graduate,Single,Less than $40K,36,6,4,2,6999.992451056237,2517,4483.007081106554,0.48049618535018435,1112,23,1.8679551065186049,0.3641852423113301,77901287
77910100,41,F,3,Graduate,Married,Unknown,33,5,3,0,15291.994879370868,1325,13966.996564060208,1.0242530891543402,5120,74,0.8064197776137593,0.07929323396203991,77901288
77901731,56,M,3,Uneducated,Married,$80K - $120K,46,1,3,3,23240.01168562026,1534,21706.003018910586,0.9749446673355204,9441,82,0.918861228398314,0.06004321696063798,77901289
77904585,49,M,3,Uneducated,Married,$80K - $120K,40,5,4,3,2509.002990457191,450,2059.0150419783786,0.6562529672075709,2239,47,0.6128479993036146,0.17561876152940395,77901290
77905272,47,F,4,Graduate,Married,Less than $40K,37,3,1,3,2446.9908602971486,1973,473.9995510408168,0.48039166131509586,4784,75,0.5784422092486249,0.8096766433242828,77901291
77898049,49,M,4,College,Single,$60K - $80K,35,1,2,2,17349.981730020387,1817,15533.007100339164,0.81986846950527,16132,118,0.8782904202677032,0.09993092522266359,77901292
77890686,55,M,1,Unknown,Unknown,$120K +,46,4,1,2,19849.022590216104,2205,17643.99065236123,0.7879542362135795,3657,66,0.720092939046654,0.10836706522164695,77901293
77890553,35,M,2,Uneducated,Unknown,$120K +,29,5,1,2,3300.0044089568405,1731,1569.001481060175,0.6724552324422631,1745,27,0.9291323010530587,0.5189610066311073,77901294
77911625,51,F,0,Doctorate,Married,Unknown,46,1,3,3,13622.999494967511,1432,12190.999672741958,0.5905111008083467,4534,83,0.8699556456946577,0.10507132806083325,77901295
77908345,51,F,3,Graduate,Married,Unknown,37,6,1,1,4502.005888447642,1785,2717.012469746558,1.0057673117549435,4469,87,0.8094332568614806,0.41029769431750274,77901296
77909487,43,F,2,High School,Unknown,Unknown,35,3,3,4,6109.003219633104,1549,4559.983210491656,0.6828551608421163,4430,69,0.8686107438488585,0.2503153956507227,77901297
77898253,52,M,3,Uneducated,Single,$60K - $80K,40,3,1,1,1438.3009506497783,512,926.2794933416405,0.773664704985598,4791,82,0.7133933642981475,0.3707014578909729,77901298
77905410,40,F,4,Unknown,Married,Less than $40K,28,4,1,1,2711.987134817256,0,2712.0057163333163,0.8360748986764223,5207,79,0.9298200654066326,0.001439926639792593,77901299
77909119,43,M,1,Graduate,Single,Unknown,36,1,1,2,11210.013137133265,1079,10130.978599271657,0.6684890720862036,7206,86,0.5317285378387795,0.10513794362142324,77901300
77893427,54,M,3,Graduate,Married,$120K +,44,2,1,3,34516.00130381199,862,33654.009158817375,0.806074512066788,15034,111,0.7593739550346789,0.03524022458179631,77901301
77892318,45,M,4,Graduate,Single,$120K +,34,2,2,1,34516.00044844327,1488,33028.018790881484,0.7280080453038406,7281,95,0.5354133952031305,0.03417469322699726,77901302
77903855,39,M,1,Post-Graduate,Single,$80K - $120K,29,6,2,2,23033.995653231235,1992,21041.99569847717,0.749717408725373,2514,32,0.6909972436682814,0.09505303359360265,77901303
77911023,36,F,3,Uneducated,Unknown,Unknown,28,5,3,2,5392.993249242931,2509,2884.008734208065,0.6976045170568258,4769,102,0.7257977073235422,0.4785473511268769,77901304
77907018,50,F,4,High School,Married,Less than $40K,36,1,3,2,3545.995683677999,0,3546.0017725677903,0.7975346924469932,2616,47,0.47455936785929453,-0.00042843400314949515,77901305
77894314,32,M,0,High School,Married,$40K - $60K,28,5,1,2,3171.993634978992,2055,1117.0043283805496,0.6623570881395201,1939,36,0.6430817727632021,0.6550204420820696,77901306
77903907,43,M,4,High School,Married,$80K - $120K,35,2,3,2,10587.99997561091,503,10085.016685966622,0.9086759259721587,7886,70,0.7386383554102163,0.03205002857294025,77901307
77905423,39,F,2,Unknown,Married,Less than $40K,33,3,1,3,3251.001278930438,1937,1313.990913965349,0.6804118591278873,4284,85,0.8110533659390992,0.5892814008659898,77901308
77895800,59,F,0,Post-Graduate,Single,$40K - $60K,40,5,3,3,2634.0165980441157,1644,989.9986752455347,1.083153417581587,4190,71,0.7400285582076028,0.6454974078950211,77901309
77901130,44,M,3,High School,Single,$60K - $80K,36,5,2,3,25276.001533562667,0,25275.992749751218,0.8704084752364489,2282,38,0.5695442933443924,-0.0026007319790848226,77901310
77899681,46,M,2,Graduate,Married,$60K - $80K,36,4,2,2,1939.0010175474565,685,1253.9962798356642,0.4269371983223604,4327,84,0.6794806304413203,0.3782082505092586,77901311
77904904,46,F,2,Unknown,Married,Less than $40K,36,2,3,2,4064.978801861337,2517,1547.9955369914426,0.9561573024430383,2899,51,0.8038559225712937,0.6156346887439361,77901312
77896070,42,F,3,High School,Married,$40K - $60K,34,6,3,1,1584.9923390693716,1381,204.00925357945013,0.6934740512128719,2360,40,0.38516288506774893,0.860832433544884,77901313
77898873,46,M,4,Graduate,Single,$60K - $80K,38,3,3,2,4334.986799563049,2480,1855.0021531899886,0.5442923200810756,1373,36,1.121179610758027,0.5624941426274684,77901314
77907145,37,F,4,College,Married,Less than $40K,36,6,3,1,1438.2887893219433,787,651.304187577779,0.9130963849763173,4587,58,0.5616104727489359,0.5474321629598857,77901315
77893603,46,M,3,Unknown,Divorced,$120K +,34,5,2,4,16284.014462324207,0,16284.016202773997,0.8949899964204611,3018,75,0.49757475919554006,0.008174538446601718,77901316
77902050,43,M,3,Graduate,Married,$80K - $120K,33,4,1,2,3498.0130411680216,0,3497.989614769356,1.1154868401071119,2512,56,0.8751400785296226,-0.0018565343167050122,77901317
77893468,37,M,4,Graduate,Single,$120K +,28,3,3,4,34515.989343274676,0,34515.99320923184,0.5695603521215602,2574,62,0.7783663586572115,-0.005436644900900483,77901318
77898198,42,M,5,Unknown,Married,$60K - $80K,36,2,3,2,4962.98415281377,0,4962.994671900416,0.6373225570853452,2335,40,0.40176450329027436,-0.0002849870361348125,77901319
77904629,51,M,1,Uneducated,Married,$80K - $120K,42,6,2,2,25196.99806655756,2517,22680.001088809684,0.7156659632750374,3002,58,0.8059684211530419,0.11088049962466094,77901320
77898612,40,M,2,College,Single,$60K - $80K,28,1,2,3,10880.008341996787,2025,8855.00304721639,0.7653042810825323,4957,90,0.7594243424744763,0.17891053067694138,77901321
77901771,51,M,0,Unknown,Married,$80K - $120K,36,3,2,3,8065.023459443213,0,8065.000298208666,0.7321400237446292,14807,115,0.7761288077233448,-0.011933274558429227,77901322
77900937,53,M,2,Unknown,Single,$60K - $80K,45,5,1,2,22558.019331257638,818,21739.971837109733,0.9674555383321747,3855,70,0.5918738527785138,0.048431366592192916,77901323
77904161,29,M,2,High School,Married,$80K - $120K,15,6,2,2,4158.002955380134,1635,2522.9829827904196,0.761591729422825,1678,37,0.5237222533690309,0.4021755227836994,77901324
77897732,61,M,2,High School,Single,$60K - $80K,48,5,2,3,26218.00661171441,0,26217.99924642197,0.7434671066343441,3925,88,0.8413914837760585,0.018237869605450516,77901325
77896780,31,M,1,Unknown,Married,$40K - $60K,36,1,3,3,5589.996040272235,875,4714.974898702597,0.8810406304708511,14643,127,0.7572763199080846,0.16621751690753025,77901326
77900634,62,M,0,Post-Graduate,Divorced,$60K - $80K,46,4,5,6,28228.995107967956,287,27942.00408506463,0.6017075476567378,2281,45,0.546244858277915,0.01601336513859282,77901327
77899375,42,M,4,Uneducated,Married,$60K - $80K,36,5,3,3,2966.0089638335007,2371,594.9955926912289,0.9647559554522184,4416,83,0.8499580907910579,0.8060859986333978,77901328
77904660,48,M,2,Unknown,Married,$80K - $120K,28,5,2,3,12072.994580199746,0,12073.004124839366,0.5379045669663325,2400,52,0.7911577387487105,-0.002518453470769927,77901329
77897136,43,F,3,Unknown,Married,$40K - $60K,32,3,2,4,4391.001187446663,0,4390.999729001313,0.7649640833922986,4741,78,0.8150052925819279,-0.004967848529849237,77901330
77903883,38,M,3,Unknown,Single,$80K - $120K,36,2,2,3,34516.00335062602,2008,32507.977507250835,0.8501474782828572,8872,86,0.5999574530120098,0.05139090410533989,77901331
77899584,51,M,2,Graduate,Single,$60K - $80K,40,4,3,0,3531.9982539567636,764,2768.018593422295,0.6846138081412306,4066,74,0.5714894156783169,0.20610032533240547,77901332
77902919,49,M,0,Uneducated,Single,$80K - $120K,36,5,3,4,16156.005361048345,2517,13638.987645983185,0.7975943769237254,4160,81,0.6545886141193247,0.15802018516334945,77901333
77897068,46,M,5,High School,Married,$40K - $60K,28,5,1,3,18796.990881989994,2158,16639.00566239931,0.4458218112144845,1364,40,0.5277226176985402,0.13033093230965295,77901334
77896301,51,M,1,Graduate,Single,$40K - $60K,44,3,3,3,22722.01815105913,1790,20931.993421977415,0.8055091695740612,15817,121,0.7441151662384582,0.07314723086875079,77901335
77896684,49,M,2,Graduate,Married,$40K - $60K,45,4,2,0,10540.991910871286,1387,9154.003292867847,0.724420561991606,4269,92,0.6119494796708972,0.11935355517514712,77901336
77900977,43,M,3,Uneducated,Single,$60K - $80K,30,1,2,0,1438.3109011269746,0,1438.3158030236957,0.75498999446476,5200,89,0.6886171936235258,0.005644390217768954,77901337
77910707,38,F,3,High School,Married,Unknown,29,4,2,2,11326.994052709559,1528,9798.988213748316,1.136441513496228,2033,38,0.7356640696500429,0.15393584744371377,77901338
