default,student,balance,income
No,No,577.4333324395271,43585.04414307423
No,No,0,38626.422920689496
No,No,54.675220865282995,32279.568427143495
No,No,75.95176393739382,60826.99402711734
No,No,550.5327125187231,27223.85786996998
No,Yes,1343.8744841051966,17280.438632580855
No,No,1350.428846889913,26450.291737878397
No,No,866.3379874586038,35141.42764348216
No,No,6.071892350715302,46930.57516099519
No,No,501.34517809867555,45368.23117602329
Yes,No,1488.4699248411139,36457.22328102672
No,No,1462.7867374011425,60296.398341409404
Yes,Yes,1567.6792817174096,19172.679450466858
No,No,771.7893468888354,42139.07026850718
No,Yes,1534.9683998659775,17084.581117385187
No,Yes,801.0497163255997,14679.833443884785
No,No,1724.369131589846,32610.81033260169
No,No,0,50258.538937685735
No,Yes,1277.374386724368,19675.177837098872
No,No,786.9874341570936,33289.85082465526
No,Yes,231.77072585791223,13702.470916811537
No,No,173.9594605148909,53965.0512087132
No,No,1184.927422267955,40958.64398929782
No,No,1308.2067105833282,32215.533374421506
No,No,203.30008107718118,53055.694428330884
No,No,1092.0988340176937,32122.051184739583
Yes,Yes,1902.9695648760635,12464.303042807416
No,Yes,1004.4382730918265,16456.277250021558
No,No,366.7015515033564,60456.117768228476
No,Yes,1148.7338898889202,23812.626993810452
No,No,0,33272.15214678073
No,No,476.23527112769835,37627.350023247316
No,Yes,477.7829457711166,22753.59547245208
No,Yes,970.8327560375155,19096.889411681375
No,No,1268.5939728650073,42012.89658618933
No,No,657.5311129117788,40807.28130207569
No,No,0,47447.79657401253
Yes,No,1661.7526450002376,21871.462969841392
Yes,No,2075.1887544737792,40882.494220565546
No,No,915.7715639063641,24243.180162174125
No,Yes,1048.2747628190841,20659.144860090913
No,No,987.5662505694727,49542.40423288221
No,No,535.1353428898622,44448.60703416643
No,No,1057.9326012608713,26628.440742067018
No,No,1023.1479205459436,43698.81669191605
No,No,749.0385161367777,53711.4604878896
No,Yes,1143.3290160662623,17367.92552736039
No,Yes,1269.2265055723865,18552.42414028116
No,No,0,35282.567291104344
No,Yes,723.3718471273794,17623.58566883426
No,No,1000.3767819046748,40272.30202222454
No,Yes,1069.6930583162557,10722.24946391986
No,Yes,1391.3350019161664,18309.420998028872
No,No,1075.8241707324705,22982.226633070473
No,No,548.6453079034848,38094.42616968862
Yes,Yes,2109.999394822689,17774.525291220707
No,Yes,649.3601165063537,10524.326101295284
No,No,863.1384409817056,58119.71660421198
No,No,861.6448506892355,39272.00904244907
No,No,567.48919433319,22304.573946308916
No,Yes,642.5364897914152,14763.377181595788
No,Yes,1045.6574660295992,23335.046329718425
No,No,738.1441282513019,43693.0663883118
No,Yes,0,11537.893228644152
No,Yes,1137.9541623033404,22110.955756392068
No,No,462.6746282721809,50229.5858853097
No,No,1006.2015605695585,42689.27368722362
No,No,584.1932421834836,36676.78914999654
No,No,1314.7652046619964,30067.410647322293
No,No,0,30236.456334252067
No,Yes,1005.707006206609,10887.499872258923
No,No,113.57126439877663,32803.832647595875
No,No,967.7398522967936,26210.7921411168
No,No,0,45486.4586774752
No,No,651.3251349147054,51583.250202524185
No,No,1035.3156446455423,53066.10488061338
No,Yes,58.971945100257585,20914.93102313726
No,No,0,60480.57797145526
No,Yes,1190.0217281592136,16240.767571663755
No,No,37.99253638254072,48739.83538100403
No,No,652.2666739824793,48639.44148243987
No,No,1529.6878574747743,40977.413884081005
No,No,626.9285567990942,42139.18445888243
No,Yes,756.9956094193851,26674.39078194187
No,Yes,496.7969073666182,21058.9615915699
No,Yes,396.3480739647016,19541.04609968157
No,No,1590.6416413812856,36242.49699562762
No,Yes,1331.9805675556315,20672.3395409647
No,No,36.08799035287575,37015.5573565846
No,No,338.47675387406196,32666.51253321428
No,Yes,992.3483202722667,22324.995595221044
No,Yes,1123.3400116852122,20785.640226809435
No,No,743.6231452252387,37333.574122604485
No,No,1111.6915173515363,43659.07058772845
No,No,969.6560182526459,40142.13414580252
No,No,974.507818365927,25346.778213789225
No,Yes,285.6496185973457,26874.75458489031
No,No,596.6200269177522,30764.66205474437
No,No,1417.9121132290552,38015.16636196416
No,Yes,1055.0173272153352,24188.049749323403
No,No,1001.2219707782754,44801.401001788145
No,No,771.4410045446434,44810.299357670985
No,Yes,672.5680785133513,22788.36738147094
Yes,No,1511.6109519646932,53506.94492602869
No,No,601.6896467436784,31522.78484647647
No,Yes,1316.6520763470935,12165.728998302602
No,No,122.09430875945236,46609.39748019764
No,No,840.015018103735,51350.637671307326
No,Yes,1765.8939378324849,18053.49972311186
No,Yes,1752.7361496243852,15596.891429452771
No,No,1147.9780747746609,40515.690457161014
No,No,1839.3222077271696,38104.091106260064
No,No,1208.3951276379482,32430.182774581972
No,No,952.1275300941813,49137.3956883078
No,No,1251.1510345902975,45205.245804165126
No,No,215.5414225594351,55278.4326522823
No,No,1294.4571219952986,40768.4510534547
No,No,463.085599132038,46760.495885104916
No,No,815.2441830953146,26231.465406866788
No,No,854.5112787041677,34463.765108668566
No,No,1062.0587108117304,35781.125486661025
No,No,1035.160235645149,67450.68807404113
No,No,880.39651795853,60206.08655232968
No,No,847.4326320191565,37303.574399886165
No,No,529.1890784656864,50195.11300660619
No,No,1163.01689294047,38902.76361929581
No,No,570.024684333736,40987.062331077046
No,No,0,29254.868234305897
No,Yes,673.4736889209321,20926.498549546664
No,No,1728.335976311998,33488.30436297553
No,No,1285.82859393833,43507.46606169164
No,Yes,1511.8941971391207,22794.071051553376
No,No,676.6846400603024,24989.83368799922
No,No,1010.5162856887739,36298.99497677782
No,Yes,613.156883050935,17665.477700285384
No,Yes,1134.2960938858291,18991.821212287443
No,No,295.84323095228865,30602.26689010587
No,No,206.54252262275634,14909.36709981491
No,Yes,1194.884549487114,18943.404107102044
No,No,1551.092739019322,44596.74594504611
No,No,1210.1760358452846,29460.191596457622
No,No,407.8607445144513,47826.21376721747
No,No,1561.9337010316472,56614.521584210714
No,No,602.5456297338758,42798.07875165118
No,Yes,640.3644640455345,14938.7665747018
No,No,927.6691816968797,39934.144475990004
No,Yes,1436.6763854365634,14418.1660192643
No,No,552.5513184912683,48267.67339345831
No,No,839.2218563902013,43213.69410686391
No,Yes,1248.954188627547,14024.904982644774
No,No,929.9259221271694,34535.455269791186
No,No,1198.8328069313052,40275.08950067028
No,No,479.54620074121215,24805.92340396579
No,No,1523.372674116251,44603.32637151891
No,No,990.8069148556458,44966.20673116367
No,No,890.5655076615167,14327.990781272747
No,No,678.4668285519866,40803.574959998085
No,No,1462.2231725006075,29574.234571715548
No,No,0,48781.47895848361
No,Yes,490.32179738726745,24403.076672713018
No,Yes,2216.329752718237,24737.08176082248
No,No,1336.3632456932428,22245.51251522305
No,No,355.06059642525486,36888.834322937975
No,Yes,1094.521678519795,15617.52141267716
No,Yes,1969.407748227456,23674.376304137986
No,No,1274.1596850075653,41943.67752381782
No,No,224.17002965040137,33542.30818036346
No,Yes,781.4523056138362,18301.58379884154
No,No,1360.952930584789,46419.81699389332
No,No,210.79728296045084,34468.89916173792
No,No,671.7326056466254,26431.272598196825
No,No,275.06348203516563,28266.17198076727
No,No,306.18951612477986,30587.006778910658
No,No,293.6149669980293,35945.66025912223
No,No,394.4129447648132,52725.15993915224
No,No,1002.0306414493347,49319.33864503143
No,No,357.51719494423935,29711.359684990177
No,No,959.0630532209349,55089.990257962854
No,No,734.3358294325462,49128.537754757686
No,No,325.3312147055211,32961.65703459644
No,No,910.4827506966981,47298.720635273945
No,No,496.7739600945072,38316.135437248915
No,No,416.6325319906276,53256.279631146004
No,Yes,1525.1723057714848,21427.09362119795
No,No,124.75417137322268,45763.79219719831
No,No,0,52069.29466618165
No,No,854.9134417849206,39190.29567306761
No,No,796.1739998508494,27278.39686556763
No,No,1044.8631611944427,41726.23363210027
No,No,1690.668076685252,55412.75947287022
No,No,935.7129441223957,34067.05422164339
No,No,306.4591959321471,36812.62604662992
No,No,698.4405643042517,21903.038099078392
No,No,973.99082069701706,45941.02201326981
No,No,455.0177822602403,45611.47645070057
No,Yes,1133.69962699868,26119.304683843744
No,No,598.1930734834252,42734.43969151844
No,No,615.4776409846472,45792.89995738593
No,No,1270.1309056653922,47817.55662084804
No,No,956.9226130513201,50834.408338259636
No,Yes,1095.0768118765104,18087.719865096828
No,No,143.56302092038038,54411.26212051765
No,Yes,604.0550916355014,21187.71056090431
No,No,0,38954.10749748789
No,No,0,37825.22141492585
No,Yes,1179.9945246638642,18954.393793128267
No,No,337.65136824518174,36787.01960601702
No,No,855.5967838609979,40412.72568899387
No,No,437.57773890449323,55720.97296220543
No,Yes,596.8065278355373,17397.345240438055
No,Yes,1725.3869536781713,19915.929490617145
No,No,619.5406416290383,39049.50041902426
No,No,627.9877394428379,56266.153401533855
No,No,186.52352005295563,36717.51457514351
No,Yes,1093.0275298137278,12179.038192881546
No,No,684.2704637627442,42437.91476145199
No,No,963.0926687123723,33110.30410896513
No,No,190.50343014714326,53690.591230330814
No,No,68.30593198488214,52323.90213765621
No,No,1336.96983981619,33148.76864844313
No,No,372.42585488596006,53695.29638220278
No,No,1095.028241342311,36282.474574789856
No,No,813.1339780362949,59309.47668260288
No,No,31.70412286905787,42191.65918955685
No,No,655.8320417405905,37267.582805821505
No,No,1340.2404292887409,37464.318763530544
No,No,881.2565114059686,41728.84609651291
No,No,684.7150446229359,27951.197234300453
No,No,1158.3798043650313,61054.763932268754
No,No,945.2682188364739,38738.535388431046
No,Yes,465.5836286992236,15625.633529460782
No,No,999.6348552090197,51385.699728826134
No,No,1143.680794692672,48044.89700950314
No,Yes,669.3807881711366,16805.193716581376
No,Yes,838.9709428853184,21407.452404655836
No,Yes,1384.737597046752,23083.66708669217
No,Yes,1401.0731910562988,21811.268249446824
No,No,1591.1935826083006,37501.48689060713
No,No,54.05059372188589,46662.11281471561
No,No,862.9197102338901,36774.21590522008
No,No,712.2077206922405,29546.48987912912
No,No,908.9265484190128,40757.09412322098
No,No,779.0764379255705,31710.974051986166
No,Yes,99.38256244948218,16725.245070436664
No,No,1081.0013367161798,32344.57858431832
No,No,1124.2491348326637,27521.15157721834
No,No,923.406566904925,33122.22003604726
No,No,1096.21846957418,30653.26275053146
No,No,999.667805904389,51420.97671064122
No,No,0,16601.635275839675
No,Yes,517.8219593628963,12673.906074503775
No,No,1461.8874628892063,38559.073479899285
No,No,699.053865774975,41722.80606765287
No,Yes,1241.0618982583119,4664.565047441671
No,No,1380.7498036294683,52664.876586170554
No,No,561.9646064263325,40555.40759562761
No,No,1122.7469582923277,47140.829003908184
No,Yes,736.244056555543,13756.545521477603
No,No,643.4811547925086,45925.88666307992
No,No,1141.1579377815053,44333.2106253742
No,Yes,1273.891136711308,20104.430164559275
No,Yes,1306.0465368104046,20776.388651472327
No,Yes,840.9889092025372,15406.207410960673
No,No,289.2454385414836,46550.52550562928
No,No,758.1342850885641,33220.57549152233
No,No,930.7169385569749,46501.275711698065
Yes,Yes,2177.1508689113152,17659.747822234338
No,No,0,24892.915687739944
No,Yes,565.8300588403064,21042.227716922756
No,No,1076.1265844001207,23632.52030074614
No,Yes,1031.8699298270512,18668.483548819753
No,Yes,768.4037417806364,15417.841537317534
No,Yes,690.4210492119888,19273.732386381747
No,No,469.84424125174394,51308.31850577059
No,No,617.8600253666792,50177.77338187044
No,Yes,1779.0496986911594,15689.776629980202
No,No,0,47669.70407703854
Yes,No,1928.2802833919575,35492.12822988367
No,No,1123.7192596588975,56217.68489597656
No,No,794.6461084363534,41033.587713622845
No,Yes,1428.0668825016019,19818.291660049275
Yes,No,1028.767206607665,40346.83327441945
No,No,1006.2029774756237,50501.7615442059
No,No,691.7517134926459,45420.96911661985
No,No,524.8381501312501,41268.423647072836
No,No,493.9141607545466,37409.18392977615
No,No,1520.980478170046,37510.53935577102
No,No,665.0397565521425,47062.253085303506
No,Yes,1520.4421010579285,18462.430658393416
No,No,1094.7804725769106,34190.87652207558
No,No,735.0910408288179,44933.3231505618
No,No,681.6935763907202,33327.11303487193
No,No,376.03454399298533,50748.2717350015
Yes,No,2037.9433537387574,43016.07217994832
No,Yes,1630.1995894552408,14232.661533379995
No,Yes,0,21881.705910160068
No,No,184.4275318743679,36731.62695030812
No,No,349.6606656233663,39391.32231389286
No,No,673.5552702655842,49169.728539862655
No,No,82.72452490908972,42048.4447973563
No,No,1247.1206052324408,50539.90744630941
No,Yes,640.6395430223893,29236.630191797434
No,No,273.44697235470755,52492.749823247796
No,No,0,35377.14072639301
No,No,803.8311868140945,33417.77241199449
No,No,1248.3757490396165,37469.86462453045
No,No,0,40348.31417977199
No,Yes,1307.204972917358,19381.541319722222
No,No,0,45793.393035065164
No,No,1186.0987051338175,50353.92542955052
No,Yes,1037.5730179900643,18769.579024164523
Yes,Yes,1878.0011459383068,17473.183990582496
No,No,736.2348369306558,36313.63355272159
No,No,260.1621753703096,33551.71529651226
No,Yes,1103.681781801439,14225.721339624746
No,Yes,886.0593168039018,10378.642294674088
No,No,221.1637827530849,43072.8942477535
No,No,1098.0577508616402,29402.873137565155
No,No,0,38686.67529012283
No,No,826.9498104342565,46946.05244946134
No,No,569.9677215117096,38982.01742762733
No,No,1316.0574107518325,45308.563837053436
No,No,86.72551869352185,51257.58346236667
No,No,1458.8353249499269,24850.584777006025
No,No,1243.4513482109717,41184.89890682813
No,No,790.7557600174077,41909.10767014136
No,No,1997.1728097979992,50273.601034761676
No,No,960.912667754959,29304.45772172829
No,No,646.8567436726214,28836.757133265754
No,Yes,287.6494892905298,15441.366746810318
No,No,630.6653369018936,56266.75849911413
No,No,610.5008669704746,28664.042659632603
No,No,1224.2294141262018,34490.22500370523
No,No,326.87367611507375,48756.027580289265
No,Yes,325.2828198840722,15644.241969999006
No,Yes,623.7578592970929,19191.966916563335
No,No,1394.4767755672938,44092.54867789671
No,No,929.0854677387061,35571.77665104591
No,No,887.7434109529463,43478.88519440588
No,No,0,26598.64322443591
No,Yes,127.22276314623502,9801.500167317348
No,No,986.3588950123137,41688.06434325755
No,Yes,1430.3255017554907,20846.96331608695
Yes,No,1026.3588546108676,56182.12993037668
No,No,556.0174984478537,33705.07865033774
No,No,1018.4362364989863,53962.27768899115
No,Yes,1083.7113910670357,17040.519396084237
No,No,1602.8069430865974,34700.26596354586
No,No,921.3478541149918,47610.95519696125
No,Yes,769.4497618122668,21717.943721979293
No,Yes,289.83414270894207,13914.603719566858
No,No,955.3391648916989,46310.107523886516
No,No,387.7866997892144,38745.36115150062
No,Yes,1340.9663889156136,18725.954208489453
No,No,1252.8940392937147,35587.72359747534
No,No,435.39315942201216,32907.33246717923
No,No,491.04850608109405,37219.521075924065
No,No,1112.5093036390467,44298.38564378624
No,No,828.9802098398796,55696.80369887074
No,No,568.3520035572766,38963.959243954276
No,Yes,672.4104109962179,16508.425033883923
No,No,931.7841072424252,37280.41014692937
No,Yes,982.773097327345,24145.52943234902
No,Yes,686.5287583389965,25779.78334002338
No,No,1069.5269108326686,34694.00074896517
No,No,863.9548546483545,17159.163382529103
No,Yes,976.4514846743572,10541.57022516662
Yes,No,1586.5021990483265,48925.93337730859
No,No,544.1262484584843,49900.584019104856
No,No,198.92914181972333,50463.77549298103
No,No,1026.194095139639,35685.483734118425
No,No,1317.5648641479006,40731.76396705737
No,No,0,33322.48235867882
No,No,358.6137769282519,47688.80472130171
No,Yes,1511.3728798348907,14982.598506943796
No,No,359.9166787493682,52248.1180712292
No,Yes,529.3431062957325,17245.800610156577
No,Yes,888.564819034569,21820.217178924027
Yes,No,1954.3332992356495,35067.5349242276
No,No,131.74707596333815,36947.778618019125
No,No,518.8990204115412,46192.55436551429
No,Yes,1593.3274921059449,11570.7286227592
Yes,Yes,1473.0345610802501,18108.96167072127
No,No,1527.924798965651,44640.7447447419
No,No,1349.9084793182572,48103.03077786474
No,No,371.881863400765,46682.54694714784
No,No,758.0210778387991,55278.5919447949
No,No,1306.832034136924,57561.41126090489
No,No,605.8472398987522,58892.9054842696
No,No,1085.2438113960811,21805.792307026833
No,Yes,1582.2346096023855,20214.689537008686
No,No,1078.4834600626189,40944.26978390834
No,No,711.6638177047926,35741.20216028448
No,No,1204.459183170746,39418.70708650226
No,Yes,885.2098957077515,18693.727119452484
No,No,1795.8837113161533,25878.519310050033
No,No,230.91622661324675,36139.41058256412
No,Yes,1038.5555979600845,17055.79503913742
No,No,731.4771281850874,18843.271316375227
No,No,1734.228043748413,37621.63317230753
No,No,640.5203497994748,30327.60774113272
No,No,218.11485408737963,38766.1076269185
No,No,912.3904234657767,26857.17189914274
No,No,726.04214847851,42272.43783776165
No,No,408.6190178327867,35622.59838896093
No,No,309.74093240514225,33333.56472056275
No,No,1392.6193716630992,54027.19946797673
No,Yes,587.0449399229785,15939.81951670053
No,No,898.272656314256,48233.87549751303
No,No,325.84100564473346,37392.68150763596
No,No,896.0271358861182,30452.036838911263
No,No,803.7645777348241,48013.6101491714
No,No,509.19563340924094,46368.39407295846
No,Yes,1031.0177319534257,16568.63300474456
No,No,782.4133944019726,34830.62628552807
No,No,1168.3774858525271,42388.12101512839
No,No,561.6230018269952,36266.80587930833
No,No,850.5184574293954,35683.83228722626
No,No,752.5102184764637,18960.365575285046
No,No,245.50596145798596,31307.24364428183
Yes,No,1733.8246787017802,26330.5117293113
No,No,590.6660320013007,59574.21772001906
No,Yes,711.5828225956208,17780.759828138696
No,Yes,831.8453438499514,19797.356588476392
No,No,1344.7112814931359,26215.3918353377
No,No,224.69114505176321,55040.61273389961
No,No,361.742665529608,54071.34055857663
No,No,1322.810963883715,48016.61733573975
No,No,1043.374396620063,28079.262683638517
No,No,1475.518485236508,48653.68375292578
No,No,812.0838869045573,41821.29977867321
No,Yes,287.7923623078276,13060.008570557218
No,No,775.3097894698544,38721.2458944943
No,No,344.6240771389568,43246.57798956207
No,Yes,372.43081038849607,17243.049302418505
No,Yes,2088.529108749156,18078.32916784407
No,No,946.398166907214,30770.066730180097
No,No,675.3767262913622,36921.57595612194
No,No,1012.7684538166051,36406.241088370734
No,Yes,1011.9372094138794,18509.29713365985
No,No,452.3726508545731,59429.12314081025
No,No,1092.4912589164355,30654.68525655099
No,No,71.57768976139937,61588.254502249736
No,No,1319.0417181748394,57768.89998481098
No,No,266.2777586883265,41204.29499101194
No,No,370.9636489597282,25321.352822548375
No,No,848.7244263589564,41585.95255258825
No,No,507.39613159445605,35353.405530630895
No,Yes,267.32782909652985,19698.713880473435
No,No,420.8993318672382,39764.70243131172
No,No,129.59644851905625,52169.23157107919
No,No,327.2404372875158,40061.62451403039
No,No,678.0711055707804,63791.824204677905
No,Yes,199.12709268220556,19913.602502445956
No,No,1215.6982445086,33598.97075539065
No,No,460.68150582309244,37129.2708182323
No,Yes,1300.7204331361281,9266.529731328157
No,No,534.5687079800778,37281.04021068833
No,No,1308.5291715203364,57190.87487284324
No,No,507.06503201289155,42753.19191558106
No,No,197.32726539734767,24562.11965586299
No,Yes,819.834292040018,16412.99702158848
No,No,0,57003.59376590817
No,No,1489.7803318143106,30296.610437011266
No,No,581.5208186021287,53100.57247838333
No,Yes,286.29156463770516,19553.635605980453
No,No,371.86522014134374,45949.91420676393
No,Yes,992.780221091888,16585.324282047146
No,Yes,758.1385235579698,23758.577634554495
No,No,1174.1949085852573,35533.48451899909
No,Yes,1196.0982644367753,23851.22139152562
No,No,613.2314024349562,34664.57132529848
No,No,968.9723402845436,33763.19027974055
No,Yes,1151.298716406826,14384.767081101581
No,No,848.7027398528294,35192.8388667608
No,Yes,989.0907701481726,20262.021940569364
No,No,92.74066299733556,40722.59064890618
No,No,1654.9341753615677,33179.78392292438
No,No,212.49792870985175,53619.47570637934
No,No,73.89323483034832,44308.9054028973
No,No,692.1552339933096,37592.260851600375
No,No,957.5839622123428,40315.77283753676
No,No,69.02387754127597,41566.58207082013
No,No,1394.1254433982213,42921.01707794403
No,No,1317.8664680998882,36610.886110708205
No,No,602.0963955812714,53553.722470953624
No,No,430.1182211880096,41105.28763465286
No,No,211.98302819766525,33448.24478358161
No,No,544.1431456377534,33861.553904023865
No,Yes,943.8430642801492,16701.783093276095
Yes,No,1412.1924484273393,37283.00810141427
No,No,1416.4447698991917,33099.496884345775
No,No,193.28316466980482,37376.64971306544
No,No,857.2364484142797,67124.05708926836
No,No,1132.0784821922798,29715.304943599967
No,No,1489.3570273596988,37758.412886395825
No,No,1527.3593247370945,33923.52876525238
No,Yes,1427.0493836771766,18268.52683155437
No,No,964.8630372872743,43744.98335446829
No,No,326.15092990097037,32919.97105269224
No,No,866.299668540652,65931.95110945904
No,No,626.1601542244766,34007.90834672356
No,No,836.1928646034163,43275.14522556964
No,No,826.5580205414981,44371.747340565984
No,No,102.12252255830595,33300.18752169452
No,No,1609.297030935606,52752.968425183106
No,Yes,140.45562189031443,11179.497859283174
No,No,1147.980694603883,20766.395072517436
No,No,855.2925657360263,35749.03278619466
No,No,1682.2018561614254,36366.991291239436
No,No,689.8207735713563,30304.780300909137
No,No,1706.0463052472178,32900.71143840919
No,No,479.52190913223495,43743.6223126641
No,Yes,765.3633568459989,11976.40849452498
No,No,894.3291028655681,45250.730309913626
No,No,993.6470927717484,26768.956676271388
No,Yes,378.49251967354974,18659.772127035176
No,Yes,576.0650075363119,13536.609036519874
Yes,Yes,2113.6297613813604,21100.721787067825
No,No,542.6962061197995,40996.212328646674
No,Yes,493.6295461265451,20500.212631710558
No,No,0,29322.63139445806
No,No,1185.5812526406992,47782.497130618336
No,Yes,1719.8711194005764,22431.85800100254
No,No,495.7500690717206,44361.39119050976
No,No,533.8941544342639,33785.74613674478
No,No,150.1427054776575,38610.377314168465
No,Yes,1298.9014931548122,14975.264926978984
No,No,957.2389599139105,57698.40822320213
No,No,836.9332915725573,51031.93983206953
No,Yes,1400.7028240681116,23083.260158917437
No,No,857.3291419835965,25742.173766528555
No,No,876.7655552777279,49291.1665644759
No,No,979.3167148537829,27534.912140975564
No,Yes,491.70432081442095,8352.208988467064
No,No,1621.7116428387958,37970.47402213713
No,No,643.6155094103103,44251.01588296842
No,Yes,343.7986380527768,19971.77620950447
Yes,No,1711.169093229925,18579.102470406448
No,No,1170.0274063031234,33332.62578308006
No,Yes,638.204399721592,14641.38373389703
No,Yes,1457.8394108687512,18496.932058364844
No,No,383.86015497282517,31749.67842401992
No,No,618.0316829358684,44419.54767025946
No,No,565.218299871113,29015.724056392934
No,No,290.1459587333139,32862.55528971161
No,Yes,576.9442788403717,22800.867050116376
No,No,633.1271155601675,54034.355005901816
No,Yes,1350.6290023100307,11854.984439370846
No,Yes,893.5582716445871,23033.812213705147
No,Yes,895.318965804225,20869.355939083984
No,No,1470.5724910675672,44490.32107327599
No,No,789.2565112468282,43835.34027447185
No,No,218.76900456037617,52074.662718522115
No,Yes,531.6938027448423,15794.58160613764
No,Yes,1268.5378548067652,21336.89010130625
No,No,0,34040.312914975766
No,No,1046.5628648831841,26555.488938525225
No,No,389.99217515910124,29032.112697862693
No,No,642.234627903716,35800.083816783655
No,No,391.989952172087,35012.869609242436
No,No,1483.6890108498483,58310.5123479193
No,Yes,438.5747708850197,17439.11495423079
No,No,897.8616936784631,47557.52409746821
No,No,0,41693.38583543337
No,Yes,776.6390701769919,15338.888602945743
No,No,112.4707089134489,34320.02615029422
No,No,634.4777759978331,56726.12000963284
No,No,791.9474961016499,47886.52326802707
No,No,1088.285305838459,43134.53141237926
No,Yes,2018.3585357080592,15472.849580573924
No,No,1470.6352731309003,40080.21474658395
No,Yes,611.208896633182,19733.251800961698
No,No,1117.0800283959297,42388.41555406229
No,No,1589.9909189671143,42268.27985336576
No,No,0,57898.415158656266
No,No,636.2386682161722,39172.363365316116
No,Yes,714.3971711342481,17412.717976036653
No,Yes,946.7796038813763,12881.402109405524
No,No,108.05677583730221,41840.325812412935
No,No,816.8883527512528,52492.34594479174
No,No,5.883816279571533,45840.472456652176
No,No,761.7506343131804,13889.132534933218
No,Yes,1173.7813429519026,15823.80547680271
No,No,1418.4753725572243,38034.14443237053
No,Yes,864.3571267662292,10484.770503894617
No,Yes,1101.1600919942166,14307.001084549243
No,No,0,46615.69802770523
No,No,0,43782.255859383724
No,No,582.3172218023858,29239.84607320447
No,No,369.05048759541154,38418.86652055369
No,No,966.051877458136,10174.72980158342
No,No,399.44561508129493,54329.922932077214
No,No,51.888486593095195,41839.17338706351
No,No,460.879415522297,40046.029327278484
No,No,1139.0127276922008,36958.57801088451
No,No,707.5731029361834,48790.402247943304
No,Yes,1034.6031513914263,18614.037496335954
No,No,118.86980009973627,42823.57196341769
No,Yes,461.0043407914168,15554.029765062685
No,No,1057.274999984752,42731.876409648045
No,No,1035.4858806278196,41714.373769057514
No,No,1010.2795129961714,34188.984648820595
No,No,0,41199.799355043164
No,No,656.0237253819195,36349.43698870696
No,No,539.1375008075647,23561.430521504266
No,No,1377.462061342761,49406.07270157496
No,Yes,1322.145995910333,21272.575943023778
No,Yes,1393.5894906802503,23261.86324264651
No,No,1324.0139835537002,45114.74031111698
No,No,1020.5295572931944,35652.66345797273
No,No,2033.5402349160504,41629.23728839682
No,No,888.642912599117,19942.60287039408
No,No,1350.1162674816983,39555.96231079502
Yes,Yes,1936.0618624887827,13377.828841161558
No,Yes,1406.9173639700662,16427.100775542327
No,No,282.8381245490126,29478.13801009088
No,No,601.0825713612749,25319.366099870927
No,Yes,1639.4266084175101,14682.776658376113
No,Yes,48.52809587589502,16647.306161476234
No,No,324.5045317845763,51139.87685455615
No,Yes,886.4015079367869,13995.889589246297
No,No,967.4415737784677,51674.41936859043
No,No,711.7376076802773,45419.88194210705
No,No,1547.8807897846013,50638.339589759256
No,Yes,1200.594444649538,13772.989115544355
No,No,0,45201.12871238119
No,No,1454.9815887184327,43821.22134719728
No,No,355.4423386128032,46147.51787411502
No,No,0,46927.78445260873
No,No,0,49784.33635474743
No,No,282.86531307485507,39961.03982490007
No,No,303.7151176961002,29048.03523803438
No,No,157.76300157144578,36206.285690570294
No,No,300.0004665080236,41189.45220105609
No,No,463.98207253449544,43330.55243683755
No,No,1654.2349562691325,39580.129709286855
No,No,762.57449743267,45526.89478597806
No,Yes,1887.8817157687918,21901.182496938236
No,No,1206.2634918013089,34621.77330906168
No,Yes,247.65310361401544,20444.752432631485
No,No,576.7961199488557,39209.83286784591
No,Yes,1214.408306140393,18055.238467348114
No,No,987.745528266879,40243.620017572386
No,Yes,1257.0161299742804,19247.90061225353
No,No,524.0856188693909,40319.11813712026
No,Yes,1236.2070918090235,23364.048678743402
No,No,1008.6750006010867,68610.4120555314
No,Yes,1474.7796045973187,17382.467385792275
No,No,772.3753146240764,36997.33673520047
No,No,701.5525937117936,39526.57719065756
No,No,0,28798.039972968814
No,Yes,1165.895511378846,14969.28724790099
No,No,0,28226.55795365604
No,No,1429.2210482079463,40564.886305947315
No,Yes,806.6692356699244,17359.67475870477
No,No,528.089315636181,46389.3406847376
No,No,963.42814815357406,60084.12647761547
No,Yes,764.5271666984584,22578.63567039644
No,No,573.6991369546663,49465.75484911513
No,No,1410.369240052656,62395.038145274506
No,No,816.7410270532206,47272.333606760716
No,Yes,1220.524913852963,12195.361945810468
No,No,245.43875325470674,54133.03830623817
No,Yes,1083.9112818626545,8584.077577185657
No,No,485.34880653997067,14676.295512789864
No,No,677.758794018199,50309.06471563141
No,No,286.66087469768723,34499.53263059907
No,Yes,843.9202066893049,20754.024165076255
No,No,831.8366198556535,41247.64220198523
No,No,1024.3263769155647,33832.489629267104
No,No,1277.1230980596115,42472.90826648834
No,Yes,1221.9439109905838,19127.350233868765
No,No,967.2492817335508,27663.1340686837
No,Yes,1556.904418286806,19272.236483243778
No,Yes,419.72955495042345,24679.731467403588
No,No,276.16488431975387,53625.71409474213
No,Yes,1407.4972722647358,14688.38890379947
No,No,1041.0880232757468,39515.84302108407
No,No,182.32544418160103,39703.26885127372
No,No,162.21848667100528,41381.27070794873
No,No,405.27398057965087,52571.184127869594
